case_id,status,num_boundary_files,export_txt,saved_mph,time_seconds,message
132,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_132.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_132.mph,9.33,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 9], spf=[1, 3, 4, 9] -> final=[1, 3, 9]; read_mode=api"
133,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_133.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_133.mph,9.00,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
134,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_134.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_134.mph,8.65,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
135,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_135.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_135.mph,9.19,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 8], spf=[1, 3, 4, 8] -> final=[1, 3, 8]; read_mode=api"
136,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_136.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_136.mph,8.57,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
137,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_137.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_137.mph,9.01,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 8], spf=[1, 3, 4, 8] -> final=[1, 3, 8]; read_mode=api"
138,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_138.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_138.mph,9.28,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
139,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_139.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_139.mph,8.92,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
140,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_140.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_140.mph,8.37,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 7], spf=[1, 3, 4, 7] -> final=[1, 3, 7]; read_mode=api"
141,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_141.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_141.mph,13.04,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
142,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_142.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_142.mph,10.61,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
143,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_143.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_143.mph,10.56,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
144,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_144.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_144.mph,10.42,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 10], spf=[1, 3, 4, 10] -> final=[1, 3, 10]; read_mode=api"
145,OK,1,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_145.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_145.mph,7.80,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 6], spf=[1, 3, 4, 6] -> final=[1, 3, 6]; read_mode=api"
146,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_146.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_146.mph,8.84,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 7], spf=[1, 3, 4, 7] -> final=[1, 3, 7]; read_mode=api"
147,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_147.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_147.mph,8.38,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 7], spf=[1, 3, 4, 7] -> final=[1, 3, 7]; read_mode=api"
148,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_148.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_148.mph,7.95,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
149,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_149.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_149.mph,9.52,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
150,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_150.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_150.mph,12.74,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 10], spf=[1, 3, 4, 10] -> final=[1, 3, 10]; read_mode=api"
151,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_151.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_151.mph,9.81,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 7, 8], spf=[1, 3, 4, 7, 8] -> final=[1, 3, 8]; read_mode=api"
152,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_152.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_152.mph,7.54,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 7], spf=[1, 3, 4, 7] -> final=[1, 3, 7]; read_mode=api"
153,OK,1,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_153.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_153.mph,7.82,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 6], spf=[1, 3, 4, 6] -> final=[1, 3, 6]; read_mode=api"
154,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_154.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_154.mph,8.41,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 8], spf=[1, 3, 4, 8] -> final=[1, 3, 8]; read_mode=api"
155,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_155.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_155.mph,10.87,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
156,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_156.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_156.mph,9.76,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
157,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_157.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_157.mph,10.62,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
158,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_158.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_158.mph,9.13,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
159,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_159.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_159.mph,8.42,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
160,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_160.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_160.mph,9.86,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
161,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_161.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_161.mph,8.75,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
162,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_162.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_162.mph,9.39,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
163,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_163.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_163.mph,8.07,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
164,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_164.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_164.mph,7.15,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
165,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_165.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_165.mph,9.41,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
166,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_166.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_166.mph,8.53,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 8], spf=[1, 3, 4, 8] -> final=[1, 3, 8]; read_mode=api"
167,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_167.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_167.mph,8.23,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 9], spf=[1, 3, 4, 9] -> final=[1, 3, 9]; read_mode=api"
168,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_168.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_168.mph,9.82,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 8], spf=[1, 3, 4, 8] -> final=[1, 3, 8]; read_mode=api"
169,OK,14,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_169.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_169.mph,10.33,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 19], spf=[1, 3, 4, 19] -> final=[1, 3, 19]; read_mode=api"
170,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_170.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_170.mph,9.41,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
171,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_171.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_171.mph,8.44,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
172,OK,10,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_172.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_172.mph,9.21,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
173,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_173.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_173.mph,8.35,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
174,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_174.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_174.mph,9.69,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 11], spf=[1, 3, 4, 11] -> final=[1, 3, 11]; read_mode=api"
175,OK,13,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_175.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_175.mph,9.94,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 18], spf=[1, 3, 4, 18] -> final=[1, 3, 18]; read_mode=api"
176,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_176.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_176.mph,9.93,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 8], spf=[1, 3, 4, 8] -> final=[1, 3, 8]; read_mode=api"
177,OK,11,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_177.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_177.mph,10.01,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
178,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_178.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_178.mph,10.23,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 11], spf=[1, 3, 4, 11] -> final=[1, 3, 11]; read_mode=api"
179,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_179.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_179.mph,10.64,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 11], spf=[1, 3, 4, 11] -> final=[1, 3, 11]; read_mode=api"
180,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_180.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_180.mph,13.89,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 13], spf=[1, 3, 4, 13] -> final=[1, 3, 13]; read_mode=api"
181,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_181.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_181.mph,9.93,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
182,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_182.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_182.mph,9.40,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
183,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_183.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_183.mph,9.47,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 9], spf=[1, 3, 4, 9] -> final=[1, 3, 9]; read_mode=api"
184,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_184.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_184.mph,12.32,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 12], spf=[1, 3, 4, 12] -> final=[1, 3, 12]; read_mode=api"
185,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_185.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_185.mph,8.32,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
186,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_186.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_186.mph,11.01,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
187,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_187.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_187.mph,9.16,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
188,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_188.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_188.mph,9.43,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
189,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_189.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_189.mph,9.93,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
190,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_190.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_190.mph,9.44,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
191,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_191.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_191.mph,9.58,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
192,OK,10,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_192.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_192.mph,10.62,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
193,OK,10,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_193.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_193.mph,10.19,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
194,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_194.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_194.mph,9.23,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
195,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_195.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_195.mph,11.16,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
196,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_196.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_196.mph,10.90,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
197,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_197.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_197.mph,9.49,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 6, 7], spf=[1, 3, 6, 7] -> final=[1, 3, 7]; read_mode=api"
