timestamp,folder,target_case_id_1764,target_case_tag_1764,target_filename,source_case_id_900,source_case_tag_900,source_filename,need_mirror,status,message
2026-05-27 20:38:43,09_out热源分布,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,热源分布_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,热源分布_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,仿真温度场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,仿真温度场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,01_out拓扑温度场,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑温度场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑温度场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,02_out拓扑结构,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑结构_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑结构_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,03_out拓扑压力场,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑压力场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑压力场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,04_out拓扑速度场,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑速度场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,拓扑速度场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,05_TP阈值,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,阈值_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.png,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,阈值_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.png,0,copied,
2026-05-27 20:38:43,06_out入口位置,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,入口位置_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,入口位置_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,07_out出口位置,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,出口位置_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,出口位置_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,体积分数_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,体积分数_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,09_out热源分布,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,热源分布_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,热源分布_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,仿真温度场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,7,0007_w1-4_c1-24_w2-4_c2-16_vf-0p5,仿真温度场_0007_w1-4_c1-24_w2-4_c2-16_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,01_out拓扑温度场,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑温度场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑温度场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,02_out拓扑结构,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑结构_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑结构_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,03_out拓扑压力场,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑压力场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑压力场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,04_out拓扑速度场,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑速度场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,拓扑速度场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,05_TP阈值,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,阈值_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.png,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,阈值_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.png,0,copied,
2026-05-27 20:38:43,06_out入口位置,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,入口位置_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,入口位置_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,07_out出口位置,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,出口位置_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,出口位置_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,体积分数_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,体积分数_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,09_out热源分布,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,热源分布_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,热源分布_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,仿真温度场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,8,0008_w1-4_c1-24_w2-4_c2-16_vf-0p6,仿真温度场_0008_w1-4_c1-24_w2-4_c2-16_vf-0p6.txt,0,copied,
